0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002164	-0.004311	-0.004978	-0.004630	-0.002547	0.000779	0.007533	0.015753	0.022261	0.026237	0.022371	0.009343	-0.016412	-0.045647	-0.075113	-0.095455	-0.095742	-0.065862	0.001960	0.106731	0.245309	0.405644	0.572096	0.731015	0.872202	0.989483	1.084003	1.166667	1.247792	1.341618	1.453630	1.585961	1.728793	1.861387	1.967531	2.032021	2.036626	1.976395	1.855677	1.686630	1.495714	1.301269	1.122234	0.972491	0.859811	0.787546	0.753111	0.753238	0.786468	0.846523	0.930857	1.037570	1.158993	1.293063	1.433064	1.567941	1.689124	1.785197	1.849632	1.874591	1.855426	1.780307	1.650018	1.476442	1.270565	1.052325	0.848293	0.690841	0.604051	0.608465	0.709416	0.893641	1.132705	1.389577	1.623481	1.796225	1.883450	1.872619	1.775604	1.610775	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-0.002164	-0.004311	-0.004978	-0.004630	-0.002547	0.000779	0.007533	0.015753	0.022261	0.026237	0.022371	0.009343	-0.016412	-0.045647	-0.075113	-0.095455	-0.095742	-0.065862	0.001960	0.106731	0.245309	0.405644	0.572096	0.731015	0.872202	0.989483	1.084003	1.166667	1.247792	1.341618	1.453630	1.585961	1.728793	1.861387	1.967531	2.032021	2.036626	1.976395	1.855677	1.686630	1.495714	1.301269	1.122234	0.972491	0.859811	0.787546	0.753111	0.753238	0.786468	0.846523	0.930857	1.037570	1.158993	1.293063	1.433064	1.567941	1.689124	1.785197	1.849632	1.874591	1.855426	1.780307	1.650018	1.476442	1.270565	1.052325	0.848293	0.690841	0.604051	0.608465	0.709416	0.893641	1.132705	1.389577	1.623481	1.796225	1.883450	1.872619	1.775604	1.610775	1.407991	1.204372	1.020146	0.863711	0.753779	0.685536	0.654363	0.648483	0.658578	0.687360	0.725543	0.769801	0.815117	0.850917	0.868310	0.858238	0.814870	0.742910	0.652982	0.562079	0.505106	0.500885	0.565517	0.709678	0.926261	1.189148	1.463914	1.705728	1.873776	1.940629	1.892206	1.730790	1.483103	1.192983	0.906431	0.678547	0.542804	0.515427	0.594329	0.755534	0.959337	1.159848	1.307279	1.375644	1.349975	1.236594	1.058035	0.852129	0.659904	0.513976	0.437182	0.442870	0.513617	0.636100	0.782936	0.936483	1.074497	1.180645	1.256317	1.301189	1.317227	1.306960	1.273185	1.213986	1.125196	1.014868	0.887139	0.753760	0.624081	0.517247	0.447249	0.418636	0.431040	0.474757	0.533108	0.589923	0.631820	0.650454	0.647708	0.633108	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002164	-0.004311	-0.004978	-0.004630	-0.002547	0.000779	0.007533	0.015753	0.022261	0.026237	0.022371	0.009343	-0.016412	-0.045647	-0.075113	-0.095455	-0.095742	-0.065862	0.001960	0.106731	0.245309	0.405644	0.572096	0.731015	0.872202	0.989483	1.084003	1.166667	1.247792	1.341618	1.453630	1.585961	1.728793	1.861387	1.967531	2.032021	2.036626	1.976395	1.855677	1.686630	1.495714	1.301269	1.122234	0.972491	0.859811	0.787546	0.753111	0.753238	0.786468	0.846523	0.930857	1.037570	1.158993	1.293063	1.433064	1.567941	1.689124	1.785197	1.849632	1.874591	1.855426	1.780307	1.650018	1.476442	1.270565	1.052325	0.848293	0.690841	0.604051	0.608465	0.709416	0.893641	1.132705	1.389577	1.623481	1.796225	1.883450	1.872619	1.775604	1.610775	
1.407991	1.204372	1.020146	0.863711	0.753779	0.685536	0.654363	0.648483	0.658578	0.687360	0.725543	0.769801	0.815117	0.850917	0.868310	0.858238	0.814870	0.742910	0.652982	0.562079	0.505106	0.500885	0.565517	0.709678	0.926261	1.189148	1.463914	1.705728	1.873776	1.940629	1.892206	1.730790	1.483103	1.192983	0.906431	0.678547	0.542804	0.515427	0.594329	0.755534	0.959337	1.159848	1.307279	1.375644	1.349975	1.236594	1.058035	0.852129	0.659904	0.513976	0.437182	0.442870	0.513617	0.636100	0.782936	0.936483	1.074497	1.180645	1.256317	1.301189	1.317227	1.306960	1.273185	1.213986	1.125196	1.014868	0.887139	0.753760	0.624081	0.517247	0.447249	0.418636	0.431040	0.474757	0.533108	0.589923	0.631820	0.650454	0.647708	0.633108	0.625101	0.636432	0.689281	0.778670	0.901286	1.045170	1.186944	1.299668	1.372094	1.390669	1.358105	1.279185	1.173635	1.063807	0.972454	0.916569	0.905577	0.940320	1.014750	1.115044	1.226556	1.331313	1.416741	1.472834	1.494260	1.480158	1.433593	1.359850	1.269794	1.173302	1.077135	0.993568	0.931088	0.887804	0.865171	0.860783	0.869427	0.882248	0.889170	0.887754	0.870608	0.837745	0.788136	0.733565	0.678275	0.629306	0.596006	0.581974	0.588251	0.615550	0.649239	0.681347	0.705978	0.716006	0.710618	0.698752	0.682054	0.677575	0.701067	0.757516	0.855727	0.996919	1.165759	1.344365	1.510441	1.641532	1.714385	1.714149	1.637556	1.488267	1.286781	1.057096	0.834033	0.651769	0.542388	0.528461	0.615835	0.797972	1.052907	1.344503	
-0.002164	-0.004311	-0.004978	-0.004630	-0.002547	0.000779	0.007533	0.015753	0.022261	0.026237	0.022371	0.009343	-0.016412	-0.045647	-0.075113	-0.095455	-0.095742	-0.065862	0.001960	0.106731	0.245309	0.405644	0.572096	0.731015	0.872202	0.989483	1.084003	1.166667	1.247792	1.341618	1.453630	1.585961	1.728793	1.861387	1.967531	2.032021	2.036626	1.976395	1.855677	1.686630	1.495714	1.301269	1.122234	0.972491	0.859811	0.787546	0.753111	0.753238	0.786468	0.846523	0.930857	1.037570	1.158993	1.293063	1.433064	1.567941	1.689124	1.785197	1.849632	1.874591	1.855426	1.780307	1.650018	1.476442	1.270565	1.052325	0.848293	0.690841	0.604051	0.608465	0.709416	0.893641	1.132705	1.389577	1.623481	1.796225	1.883450	1.872619	1.775604	1.610775	1.407991	1.204372	1.020146	0.863711	0.753779	0.685536	0.654363	0.648483	0.658578	0.687360	0.725543	0.769801	0.815117	0.850917	0.868310	0.858238	0.814870	0.742910	0.652982	0.562079	0.505106	0.500885	0.565517	0.709678	0.926261	1.189148	1.463914	1.705728	1.873776	1.940629	1.892206	1.730790	1.483103	1.192983	0.906431	0.678547	0.542804	0.515427	0.594329	0.755534	0.959337	1.159848	1.307279	1.375644	1.349975	1.236594	1.058035	0.852129	0.659904	0.513976	0.437182	0.442870	0.513617	0.636100	0.782936	0.936483	1.074497	1.180645	1.256317	1.301189	1.317227	1.306960	1.273185	1.213986	1.125196	1.014868	0.887139	0.753760	0.624081	0.517247	0.447249	0.418636	0.431040	0.474757	0.533108	0.589923	0.631820	0.650454	0.647708	0.633108	
0.625101	0.636432	0.689281	0.778670	0.901286	1.045170	1.186944	1.299668	1.372094	1.390669	1.358105	1.279185	1.173635	1.063807	0.972454	0.916569	0.905577	0.940320	1.014750	1.115044	1.226556	1.331313	1.416741	1.472834	1.494260	1.480158	1.433593	1.359850	1.269794	1.173302	1.077135	0.993568	0.931088	0.887804	0.865171	0.860783	0.869427	0.882248	0.889170	0.887754	0.870608	0.837745	0.788136	0.733565	0.678275	0.629306	0.596006	0.581974	0.588251	0.615550	0.649239	0.681347	0.705978	0.716006	0.710618	0.698752	0.682054	0.677575	0.701067	0.757516	0.855727	0.996919	1.165759	1.344365	1.510441	1.641532	1.714385	1.714149	1.637556	1.488267	1.286781	1.057096	0.834033	0.651769	0.542388	0.528461	0.615835	0.797972	1.052907	1.344503	1.631848	1.870533	2.026057	2.075058	2.010524	1.842842	1.597476	1.310820	1.023835	0.775757	0.596517	0.496579	0.481261	0.535335	0.636681	0.758425	0.871070	0.952641	0.990684	0.983106	0.927855	0.842635	0.741747	0.639156	0.551455	0.489605	0.457658	0.460555	0.491099	0.539397	0.601894	0.669251	0.738917	0.807400	0.876973	0.950143	1.024965	1.110478	1.199213	1.289314	1.370376	1.436166	1.476217	1.485961	1.459364	1.397471	1.304947	1.191341	1.069209	0.956765	0.868093	0.819733	0.816377	0.858369	0.939799	1.043421	1.150752	1.241404	1.295963	1.310344	1.276446	1.204056	1.106358	0.993423	0.887559	0.803283	0.744251	0.710535	0.704685	0.711740	0.727466	0.749000	0.772130	0.799542	0.835642	0.886248	0.957144	1.052226	1.171191	1.312762	
1.407991	1.204372	1.020146	0.863711	0.753779	0.685536	0.654363	0.648483	0.658578	0.687360	0.725543	0.769801	0.815117	0.850917	0.868310	0.858238	0.814870	0.742910	0.652982	0.562079	0.505106	0.500885	0.565517	0.709678	0.926261	1.189148	1.463914	1.705728	1.873776	1.940629	1.892206	1.730790	1.483103	1.192983	0.906431	0.678547	0.542804	0.515427	0.594329	0.755534	0.959337	1.159848	1.307279	1.375644	1.349975	1.236594	1.058035	0.852129	0.659904	0.513976	0.437182	0.442870	0.513617	0.636100	0.782936	0.936483	1.074497	1.180645	1.256317	1.301189	1.317227	1.306960	1.273185	1.213986	1.125196	1.014868	0.887139	0.753760	0.624081	0.517247	0.447249	0.418636	0.431040	0.474757	0.533108	0.589923	0.631820	0.650454	0.647708	0.633108	0.625101	0.636432	0.689281	0.778670	0.901286	1.045170	1.186944	1.299668	1.372094	1.390669	1.358105	1.279185	1.173635	1.063807	0.972454	0.916569	0.905577	0.940320	1.014750	1.115044	1.226556	1.331313	1.416741	1.472834	1.494260	1.480158	1.433593	1.359850	1.269794	1.173302	1.077135	0.993568	0.931088	0.887804	0.865171	0.860783	0.869427	0.882248	0.889170	0.887754	0.870608	0.837745	0.788136	0.733565	0.678275	0.629306	0.596006	0.581974	0.588251	0.615550	0.649239	0.681347	0.705978	0.716006	0.710618	0.698752	0.682054	0.677575	0.701067	0.757516	0.855727	0.996919	1.165759	1.344365	1.510441	1.641532	1.714385	1.714149	1.637556	1.488267	1.286781	1.057096	0.834033	0.651769	0.542388	0.528461	0.615835	0.797972	1.052907	1.344503	
1.631848	1.870533	2.026057	2.075058	2.010524	1.842842	1.597476	1.310820	1.023835	0.775757	0.596517	0.496579	0.481261	0.535335	0.636681	0.758425	0.871070	0.952641	0.990684	0.983106	0.927855	0.842635	0.741747	0.639156	0.551455	0.489605	0.457658	0.460555	0.491099	0.539397	0.601894	0.669251	0.738917	0.807400	0.876973	0.950143	1.024965	1.110478	1.199213	1.289314	1.370376	1.436166	1.476217	1.485961	1.459364	1.397471	1.304947	1.191341	1.069209	0.956765	0.868093	0.819733	0.816377	0.858369	0.939799	1.043421	1.150752	1.241404	1.295963	1.310344	1.276446	1.204056	1.106358	0.993423	0.887559	0.803283	0.744251	0.710535	0.704685	0.711740	0.727466	0.749000	0.772130	0.799542	0.835642	0.886248	0.957144	1.052226	1.171191	1.312762	1.468100	1.624309	1.769271	1.883597	1.951788	1.953607	1.883091	1.738119	1.528982	1.275355	1.006368	0.752320	0.547438	0.412008	0.358491	0.382949	0.471000	0.591134	0.722329	0.832912	0.906267	0.938410	0.928166	0.896827	0.858724	0.829725	0.824169	0.836480	0.868211	0.909839	0.950280	0.990439	1.022009	1.046740	1.076742	1.119671	1.180175	1.262425	1.363025	1.468758	1.565591	1.634477	1.660105	1.628896	1.538230	1.393200	1.207072	0.999252	0.791219	0.606991	0.459105	0.366689	0.331383	0.349022	0.407840	0.488169	0.577170	0.662458	0.729251	0.771922	0.791705	0.796565	0.795787	0.799537	0.818321	0.861881	0.924087	1.004893	1.101755	1.207335	1.320661	1.432071	1.539947	1.638335	1.720849	1.780408	1.807645	1.794719	1.735050	1.624368	
