0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181175	0.000801	2.541369	-8.516105	14.467619	56.751705	20.175316	-4.025501	0.362563	-3.583267	6.360220	16.412024	8.340919	1.968233	0.563705	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.391373	0.001927	6.862907	-26.027561	50.575623	229.919235	96.299400	-23.118803	2.575130	-32.659634	78.341667	294.969055	247.537186	121.357109	127.544205	36.228870	-115.117744	-145.053116	-44.291103	76.811638	89.056183	29.645536	-32.526844	-44.451988	-25.199594	-11.608251	-1.880448	-0.178706	0.328036	1.719892	0.647036	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200690	0.001089	4.260903	-17.691975	37.547550	186.089981	84.864960	-22.166788	2.685727	-37.060089	96.793266	397.315979	364.164551	195.466187	225.610626	70.651321	-248.676010	-349.108063	-119.607071	234.757538	311.320892	120.103516	-155.254837	-255.291626	-178.981781	-105.803223	-23.162317	-3.211837	9.735275	106.044907	146.398773	106.618233	182.485901	144.820480	-55.223969	-118.295242	-87.191147	-59.583473	-37.623569	-19.909365	-10.132238	-1.666898	2.174031	9.729441	10.100543	4.788902	0.612791	-0.000000	
-0.000000	0.000005	0.069106	-0.596142	2.089140	15.107831	9.311002	-3.120953	0.467645	-7.764314	23.891794	113.655846	119.153076	72.382133	93.740372	32.706097	-127.517097	-197.360916	-74.259224	159.574081	231.125916	97.208313	-136.820129	-244.778900	-186.668716	-120.058823	-28.617676	-4.326265	14.322060	170.803299	258.962128	207.920319	394.203918	348.548157	-149.131012	-361.542847	-304.801117	-241.391632	-179.582153	-114.341209	-71.964890	-15.192916	26.778511	174.864731	299.758331	295.273621	138.650467	-119.863670	-145.509720	-45.497948	-46.278133	-84.276405	0.703497	33.486683	-25.233454	-0.746465	20.966175	-9.534743	-14.873617	-2.309448	-1.696588	-2.070358	0.695511	0.000000	
-0.000000	-0.872272	-1.204375	5.376946	12.859813	7.891917	-15.011289	-34.463421	-32.503204	-25.153055	-7.063793	-1.237567	4.686116	63.249340	107.597794	96.251030	202.141495	197.044388	-92.589455	-245.755142	-226.285614	-195.375412	-158.258850	-109.632721	-75.055649	-17.239962	33.085583	235.538452	440.989777	475.588226	245.256287	-233.750763	-314.328400	-109.502655	-124.973000	-257.571930	2.459270	135.665222	-120.442535	-4.287015	148.913651	-86.904274	-183.204971	-41.507103	-50.350391	-127.653900	157.366867	507.578735	291.190826	43.040466	55.620472	-58.284531	-151.512802	-82.954002	-46.339458	-45.524338	-21.787874	2.068141	4.458299	6.104090	9.514216	1.482058	-0.451657	0.000000	
0.000000	0.870873	-1.501664	-8.280870	-12.590500	-15.861673	-17.363449	-15.435639	-13.068870	-3.611877	8.166620	67.377914	144.289948	176.112762	101.903069	-108.208534	-161.182602	-61.905025	-77.590714	-175.081940	1.825772	109.803513	-106.141380	-4.110478	155.309204	-98.613487	-226.354736	-55.909035	-74.073029	-205.608246	278.363403	989.848877	629.027039	103.588081	150.201752	-178.133591	-529.655518	-336.073090	-221.184235	-261.450226	-154.749817	18.850044	54.914852	109.707230	282.357666	91.380608	-102.192230	192.526031	158.620941	-177.150665	-129.376282	21.106760	-40.075451	-50.687920	13.595044	0.680235	-27.251629	10.476043	22.226139	-8.467498	-6.589984	3.780400	0.925233	-0.000000	
-0.000000	-0.273600	-1.258407	-5.899493	0.101586	8.914466	-11.645355	-0.578731	27.042812	-20.660126	-55.871868	-15.993288	-24.236374	-76.137794	115.658943	458.223480	322.555054	58.561348	93.254234	-121.084534	-393.218445	-272.007843	-194.921158	-250.683899	-161.396042	21.389841	67.848801	147.772919	415.390747	147.183945	-180.765991	375.452423	342.651123	-426.359161	-349.377594	64.508080	-140.094986	-205.352905	64.890907	3.906647	-193.556503	95.483742	273.769257	-152.184158	-195.573914	233.091522	209.343842	-56.915203	187.445145	196.749527	-141.677826	-135.524475	31.879604	-10.717476	-63.186287	-23.149576	7.578311	-8.088912	-7.733438	11.833934	8.830642	0.903633	0.818275	0.000000	
0.000000	0.258822	1.512446	-4.080018	-21.878618	-22.083126	-21.385874	-35.294811	-28.102665	4.481302	16.747337	42.271782	135.914062	54.502975	-75.107590	173.805450	175.706039	-241.033203	-216.914490	43.848721	-104.007095	-166.206711	57.185860	3.745774	-201.869400	108.348923	338.249390	-204.988281	-287.718750	375.433411	370.304504	-110.992531	404.916809	473.528900	-382.597595	-414.200134	111.444099	-43.419910	-301.596313	-132.950027	53.825459	-73.726273	-95.256195	212.688232	262.070923	55.716095	185.143570	219.839218	-132.078049	-233.983124	-73.843483	-27.603920	-79.836647	-32.502831	32.949402	-2.407058	-25.995153	24.488876	36.105705	-4.809607	-9.983593	0.029236	0.455934	-0.000000	
0.000000	-1.065289	-3.518033	1.477509	-5.786940	-13.493595	6.274176	0.527383	-35.149982	22.699759	83.491180	-58.638760	-94.140335	139.024918	153.860138	-51.380959	207.634888	267.699646	-237.539459	-281.548401	82.736557	-35.142822	-265.785248	-127.475243	56.137165	-83.659920	-117.691628	286.485779	385.545868	89.740211	327.497101	428.716949	-285.313446	-563.141235	-199.412567	-84.365189	-279.091400	-131.679321	157.271759	-13.823940	-184.632294	223.203506	444.730042	-86.441833	-296.287567	1.802635	103.160011	-55.082741	10.084282	155.294708	36.821522	-86.359245	25.088470	45.531349	-57.458389	-55.963516	-19.182127	-11.086649	-8.425787	8.859686	15.824468	3.932677	-0.323346	0.000000	
0.000000	1.183147	-3.852539	-9.486946	4.603451	-2.853092	-29.160763	-17.947762	9.774737	-17.527262	-29.050203	81.951859	126.148949	33.231262	136.073822	198.462799	-146.304199	-318.360077	-123.807251	-57.346394	-207.198608	-106.577431	138.597549	-13.254681	-192.561905	253.277252	549.476135	-116.434998	-435.883728	2.903449	182.477859	-107.418976	21.783949	373.757141	99.435638	-263.937653	87.703789	184.462006	-274.256317	-321.403320	-136.242325	-101.049103	-103.784172	159.232849	469.629852	242.480576	-73.160378	62.905468	72.314232	-174.671280	-147.830582	5.917850	-14.149182	-48.461685	-0.422103	0.480063	-21.672977	-1.588131	30.181616	15.021694	-6.521058	-3.852727	-0.002660	0.000000	
-0.000000	-1.407050	-2.007971	-1.932322	-11.528502	-8.652555	15.206301	-1.866181	-33.529343	53.063126	135.628952	-33.307289	-142.619278	1.075162	75.818871	-49.726681	11.170462	211.295746	61.735592	-179.408981	65.111656	149.298218	-241.691574	-308.168182	-142.093689	-114.664139	-128.228180	214.482697	690.896423	390.556061	-129.412064	122.674377	156.212372	-420.391876	-399.212982	18.086582	-49.462437	-196.333725	-2.014752	2.757044	-153.933762	-14.474993	371.760406	269.981018	-193.528366	-237.551056	-0.601820	137.287399	33.027630	128.375259	211.165375	-45.982964	-144.508255	-64.606003	-29.442440	-33.712849	-25.576611	6.463617	8.373399	3.039002	11.750402	6.695578	0.090622	-0.000000	
0.000000	0.933860	1.001260	-6.045296	3.622803	12.120868	-26.517311	-43.388256	-24.741693	-24.022837	-31.650972	61.354725	226.058319	144.624908	-53.770229	56.788750	80.103218	-237.659729	-247.855286	12.294174	-36.721115	-158.906845	-1.775523	2.643511	-160.544922	-16.425308	459.320129	363.657745	-284.709442	-382.616211	-1.064548	267.729462	71.345901	308.968445	570.247070	-140.536621	-505.169159	-261.739502	-140.532578	-193.615814	-181.659561	58.912540	103.138885	54.619202	348.721954	412.835266	20.504259	-228.168182	-126.763252	-25.597063	-70.592377	-95.383537	-23.670168	31.408848	-4.133049	13.395680	40.459797	5.066707	-18.918236	-6.296805	2.667909	0.519514	0.277861	0.000000	
0.000000	-1.050380	-4.019847	0.414260	-2.043158	-12.900950	-0.194802	0.372191	-27.954468	-3.441202	113.375465	104.027603	-93.155701	-141.684753	-0.442316	123.938034	36.585041	174.668839	354.043488	-95.528358	-375.039673	-211.844376	-123.845955	-185.642853	-189.461502	66.850235	127.430908	73.570709	513.022644	664.941162	36.269611	-444.959564	-273.832489	-61.605991	-190.633041	-291.518372	-82.745712	127.247253	-19.727575	76.932556	287.368378	46.180424	-233.024323	-113.170853	79.176735	32.032135	62.869049	233.580215	182.455414	-46.017811	-150.285583	-116.915863	-65.903061	-50.258705	-15.732317	3.862990	-13.486445	-7.351472	20.175146	32.512081	23.252544	7.943568	0.615712	-0.000000	
