1.601470	1.600541	1.597758	1.593132	1.586679	1.578424	1.568396	1.556634	1.543179	1.528082	1.511398	1.493186	1.473513	1.452449	1.430069	1.406451	1.381678	1.355834	1.329010	1.301294	1.272781	1.243562	1.213732	1.183387	1.152621	1.121528	1.090201	1.058733	1.027213	0.995729	0.964365	0.933204	0.902324	0.871800	0.841702	0.812099	0.783050	0.754615	0.726845	0.699788	0.673487	0.647979	0.623296	0.599466	0.576509	0.554444	0.533280	0.513027	0.493685	0.475251	0.457720	0.441080	0.425315	0.410408	0.396336	0.383073	0.370592	0.358861	0.347849	0.337519	0.327835	0.318759	0.310253	0.302277	0.294790	0.287753	0.281124	0.274866	0.268938	0.263302	0.257921	0.252759	0.247783	0.242959	0.238256	0.233646	0.229101	0.224597	0.220110	0.215622	0.211113	0.206568	0.201973	0.197317	0.192592	0.187789	0.182905	0.177938	0.172885	0.167749	0.162533	0.157242	0.151881	0.146458	0.140981	0.135462	0.129911	0.124339	0.118760	0.113186	0.107630	0.102107	0.096629	0.091212	0.085868	0.080612	0.075456	0.070413	0.065495	0.060713	0.056079	0.051601	0.047290	0.043154	0.039198	0.035431	0.031856	0.028478	0.025300	0.022323	0.019550	0.016979	0.014610	0.012441	0.010468	0.008688	0.007096	0.005687	0.004455	0.003393	0.002493	0.001748	0.001149	0.000689	0.000357	0.000145	0.000044	0.000044	0.000136	0.000311	0.000559	0.000871	0.001240	0.001655	0.002110	0.002596	0.003107	0.003634	0.004173	0.004716	0.005258	0.005795	0.006321	0.006833	0.007328	0.007802	0.008253	0.008678	0.009078	0.009449	0.009791	0.010105	0.010390	0.010646	0.010873	0.011073	0.011246	0.011394	0.011518	0.011619	0.011699	0.011760	0.011802	0.011827	0.011838	0.011835	0.011820	0.011794	0.011758	0.011714	0.011663	0.011606	0.011543	0.011475	0.011402	0.011325	0.011245	0.011161	0.011073	0.010982	0.010888	0.010789	0.010686	0.010579	0.010466	0.010349	0.010226	0.010097	0.009961	0.009819	0.009670	0.009513	0.009349	0.009177	0.008998	0.008810	0.008615	0.008412	0.008202	0.007985	0.007761	0.007530	0.007294	0.007053	0.006807	0.006557	0.006305	0.006050	0.005794	0.005537	0.005280	0.005025	0.004772	0.004521	0.004274	0.004032	0.003794	0.003563	0.003338	0.003120	0.002910	0.002708	0.002514	0.002329	0.002153	0.001987	0.001830	0.001682	0.001544	0.001414	0.001295	0.001184	0.001082	0.000989	0.000905	0.000828	0.000759	0.000698	0.000645	0.000598	0.000558	0.000525	0.000498	0.000477	0.000463	0.000454	
186.722092	185.989609	183.809784	180.234726	175.349243	169.267639	162.129807	154.096130	145.342072	136.052048	126.413551	116.610992	106.820358	97.204010	87.906532	79.051491	70.738968	63.044395	56.018257	49.686806	44.053753	39.102528	34.799297	31.096298	27.935402	25.251816	22.977497	21.044430	19.387539	17.946907	16.669716	15.511403	14.436365	13.418075	12.438768	11.488678	10.564988	9.670580	8.812619	8.001151	7.247735	6.564172	5.961425	5.448756	5.033037	4.718337	4.505697	4.393116	4.375690	4.445908	4.594001	4.808426	5.076302	5.383914	5.717164	6.062022	6.404869	6.732878	7.034281	7.298610	7.516883	7.681794	7.787768	7.831110	7.810002	7.724549	7.576755	7.370438	7.111157	6.806047	6.463633	6.093585	5.706427	5.313240	4.925284	4.553657	4.208910	3.900697	3.637439	3.426044	3.271665	3.177537	3.144890	3.172930	3.258917	3.398303	3.584941	3.811367	4.069106	4.349008	4.641615	4.937485	5.227547	5.503360	5.757376	5.983130	6.175374	6.330137	6.444757	6.517846	6.549199	6.539687	6.491107	6.406029	6.287635	6.139535	5.965636	5.769984	5.556645	5.329615	5.092713	4.849551	4.603468	4.357513	4.114423	3.876631	3.646254	3.425109	3.214731	3.016376	2.831042	2.659489	2.502250	2.359669	2.231907	2.118962	2.020698	1.936877	1.867153	1.811103	1.768233	1.737988	1.719734	1.712763	1.716278	1.729370	1.750990	1.779933	1.814821	1.854085	1.895965	1.938518	1.979638	2.017104	2.048629	2.071929	2.084812	2.085265	2.071551	2.042302	1.996611	1.934093	1.854954	1.760009	1.650692	1.529022	1.397555	1.259284	1.117540	0.975847	0.837787	0.706839	0.586228	0.478782	0.386809	0.311994	0.255332	0.217085	0.196791	0.193292	0.204806	0.229031	0.263266	0.304551	0.349825	0.396069	0.440458	0.480490	0.514090	0.539698	0.556314	0.563522	0.561474	0.550849	0.532780	0.508767	0.480568	0.450084	0.419238	0.389870	0.363625	0.341875	0.325649	0.315589	0.311931	0.314516	0.322803	0.335930	0.352768	0.372000	0.392196	0.411900	0.429711	0.444352	0.454735	0.460006	0.459581	0.453166	0.440749	0.422597	0.399217	0.371330	0.339815	0.305666	0.269929	0.233663	0.197880	0.163512	0.131370	0.102123	0.076278	0.054175	0.035992	0.021745	0.011314	0.004458	0.000841	0.000056	0.001654	0.005165	0.010123	0.016085	0.022643	0.029439	0.036170	0.042593	0.048523	0.053833	0.058445	0.062328	0.065488	0.067959	0.069798	0.071078	0.071877	0.072281	0.072369	0.072222	0.071909	0.071493	0.071030	0.070566	0.070138	0.069776	0.069502	0.069332	
811.355042	801.578979	772.891602	727.155396	667.277344	596.939575	520.265137	441.457458	364.454376	292.630280	228.575989	173.973785	129.573471	95.261635	70.207832	53.062912	42.180683	35.835430	32.410870	30.542538	29.204397	27.737988	25.830463	23.453287	20.776804	18.076593	15.645971	13.725891	12.459112	11.870546	11.872414	12.288362	12.889994	13.437717	13.719039	13.578635	12.936677	11.794376	10.227285	8.368961	6.388330	4.464514	2.762838	1.414947	0.505191	0.064327	0.070591	0.457313	1.125485	1.959343	2.842722	3.674135	4.378691	4.915610	5.280578	5.502936	5.638298	5.757893	5.936061	6.237834	6.708162	7.364388	8.192617	9.148730	10.163313	11.150035	12.016016	12.672726	13.046148	13.084719	12.764434	12.090631	11.096670	9.839880	8.395710	6.850902	5.296620	3.822094	2.509414	1.429446	0.639008	0.178990	0.073238	0.327977	0.931670	1.855330	3.053417	4.465504	6.018872	7.632119	9.219734	10.697392	11.987573	13.025021	13.761503	14.169271	14.242977	13.999647	13.476879	12.729317	11.823812	10.833832	9.833525	8.892123	8.069036	7.410012	6.944644	6.685218	6.626965	6.749462	7.019150	7.392542	7.819963	8.249532	8.631039	8.919552	9.078464	9.081807	8.915781	8.579229	8.083276	7.450076	6.710843	5.903358	5.069082	4.250301	3.487324	2.816117	2.266264	1.859698	1.609900	1.521787	1.592131	1.810437	2.160208	2.620477	3.167455	3.776194	4.422221	5.082906	5.738620	6.373492	6.975838	7.538134	8.056646	8.530738	8.961928	9.352869	9.706304	10.024178	10.307003	10.553483	10.760565	10.923774	11.037862	11.097624	11.098830	11.039056	10.918384	10.739767	10.509089	10.234826	9.927356	9.597999	9.257849	8.916626	8.581612	8.256847	7.942745	7.636115	7.330692	7.018052	6.688906	6.334460	5.947850	5.525310	5.066975	4.577212	4.064400	3.540190	3.018373	2.513472	2.039280	1.607534	1.226907	0.902424	0.635382	0.423737	0.262879	0.146641	0.068377	0.021950	0.002464	0.006666	0.032982	0.081214	0.151973	0.245985	0.363378	0.503085	0.662440	0.837053	1.020921	1.206799	1.386723	1.552633	1.697009	1.813420	1.896974	1.944611	1.955215	1.929605	1.870368	1.781596	1.668562	1.537336	1.394388	1.246196	1.098864	0.957801	0.827430	0.711004	0.610484	0.526543	0.458651	0.405263	0.364076	0.332335	0.307153	0.285809	0.265998	0.246004	0.224795	0.202016	0.177920	0.153229	0.128969	0.106286	0.086288	0.069906	0.057807	0.050349	0.047576	0.049246	0.054887	0.063856	0.075408	0.088749	0.103085	0.117660	0.131775	0.144809	0.156224	0.165574	0.172507	0.176770	
987.895020	967.459717	908.366882	816.902100	702.437866	576.007385	448.710571	330.247620	227.822739	145.575699	84.574219	43.289871	18.396000	5.686166	0.923114	0.476787	1.681233	2.913613	3.455699	3.229550	2.501901	1.631954	0.904906	0.459726	0.293817	0.313435	0.397612	0.451214	0.434661	0.369072	0.322903	0.389183	0.661276	1.212525	2.082118	3.267611	4.723750	6.367152	8.086227	9.755267	11.250658	12.466454	13.326243	13.789060	13.848599	13.526966	12.865658	11.917076	10.739000	9.393060	7.946035	6.471661	5.050061	3.763015	2.684974	1.871819	1.350672	1.114305	1.122598	1.311328	1.606351	1.939419	2.261323	2.548860	2.803975	3.045846	3.298710	3.579325	3.887899	4.204989	4.494934	4.714475	4.823771	4.796518	4.626556	4.329542	3.939804	3.503871	3.072809	2.695430	2.413749	2.260972	2.261349	2.430619	2.775757	3.293317	3.966485	4.761888	5.627720	6.494753	7.281249	7.901766	8.278718	8.354469	8.101689	7.529293	6.682749	5.638275	4.491995	3.346102	2.294567	1.410978	0.740419	0.296405	0.062865	0.000345	0.055034	0.169045	0.290441	0.381750	0.425962	0.429264	0.420043	0.443996	0.555663	0.807315	1.236784	1.856442	2.645710	3.549289	4.482353	5.342707	6.028130	6.455884	6.580183	6.403722	5.979948	5.404881	4.799426	4.285456	3.960439	3.876318	4.027320	4.349854	4.735002	5.051313	5.173339	5.009960	4.526485	3.755794	2.795973	1.794753	0.923701	0.347197	0.192137	0.524110	1.334384	2.539889	3.995908	5.518935	6.915447	8.011585	8.678908	8.852345	8.538023	7.810443	6.800136	5.674246	4.613237	3.787177	3.334671	3.346903	3.858254	4.844073	6.225252	7.878540	9.651117	11.377482	12.896936	14.069683	14.790138	14.996150	14.673401	13.854641	12.614073	11.057610	9.310207	7.501895	5.754158	4.168372	2.817611	1.742666	0.952471	0.428454	0.131751	0.011867	0.015260	0.092524	0.203251	0.318260	0.419393	0.497556	0.549910	0.577096	0.581179	0.564621	0.530240	0.481772	0.424602	0.366110	0.315400	0.282317	0.275963	0.303065	0.366606	0.465083	0.592546	0.739427	0.893960	1.043858	1.177944	1.287420	1.366618	1.413178	1.427733	1.413260	1.374262	1.315969	1.243650	1.162144	1.075547	0.987117	0.899278	0.813710	0.731486	0.653199	0.579111	0.509266	0.443608	0.382061	0.324607	0.271326	0.222414	0.178168	0.138937	0.105058	0.076771	0.054143	0.037007	0.024939	0.017280	0.013198	0.011785	0.012168	0.013610	0.015581	0.017786	0.020138	0.022689	0.025541	0.028749	0.032261	0.035879	0.039284	0.042099	0.043961	
993.577271	974.504517	919.250854	833.405701	725.331482	604.929810	482.257446	366.242889	263.712799	178.863770	113.208984	65.940605	34.573017	15.701832	5.720921	1.379145	0.116319	0.176940	0.546036	0.776649	0.781025	0.642781	0.483071	0.388976	0.393671	0.488540	0.646979	0.845292	1.073936	1.339134	1.658504	2.055092	2.552356	3.170747	3.924904	4.820462	5.850284	6.991024	8.201949	9.427380	10.603304	11.667065	12.567829	13.274927	13.781793	14.104356	14.274434	14.330021	14.304957	14.220560	14.080848	13.872085	13.566275	13.127700	12.521095	11.720343	10.716473	9.524003	8.184544	6.766674	5.361256	4.072032	3.001869	2.236743	1.829971	1.790153	2.075950	2.599765	3.240520	3.863613	4.344322	4.589678	4.554033	4.244850	3.717403	3.059823	2.372179	1.744666	1.240093	0.884574	0.668127	0.554304	0.495675	0.450698	0.397354	0.340049	0.308253	0.347589	0.506037	0.819045	1.297410	1.920931	2.639203	3.379129	4.057297	4.594200	4.927372	5.020872	4.869657	4.498528	3.956429	3.307645	2.621674	1.963518	1.385771	0.923311	0.591013	0.384353	0.282551	0.253686	0.261091	0.270310	0.255860	0.207038	0.132055	0.059840	0.038993	0.133609	0.416000	0.956793	1.813380	3.018175	4.568529	6.420281	8.486624	10.643394	12.740841	14.620548	16.135401	17.168867	17.650867	17.566591	16.957146	15.911554	14.552045	13.015593	11.435215	9.924752	8.569176	7.421555	6.505681	5.822517	5.357797	5.088519	4.986876	5.021424	5.156384	5.350707	5.558461	5.731601	5.825158	5.803863	5.648510	5.360181	4.960953	4.490529	3.999402	3.540073	3.158327	2.886549	2.740425	2.719521	2.811139	2.996119	3.254958	3.572502	3.940236	4.355739	4.819667	5.331362	5.884270	6.462505	7.039509	7.579226	8.039762	8.378811	8.559912	8.558385	8.365700	7.991536	7.462954	6.820767	6.113748	5.391596	4.698061	4.065446	3.511522	3.039333	2.639780	2.296207	1.989892	1.705005	1.432092	1.169253	0.921143	0.696220	0.503314	0.348475	0.233073	0.153507	0.102467	0.071188	0.051882	0.039555	0.032683	0.032621	0.042035	0.062970	0.095213	0.135518	0.177918	0.215015	0.239806	0.247498	0.236721	0.209837	0.172257	0.131018	0.093050	0.063608	0.045299	0.037862	0.038717	0.044017	0.049870	0.053377	0.053235	0.049805	0.044687	0.040020	0.037709	0.038830	0.043341	0.050139	0.057418	0.063183	0.065768	0.064225	0.058507	0.049406	0.038315	0.026871	0.016596	0.008606	0.003444	0.001059	0.000920	0.002196	0.003982	0.005497	0.006225	0.005977	0.004877	0.003281	0.001658	0.000467	
1017.669861	998.568481	943.205688	857.104614	748.535706	627.306091	503.399170	385.714172	281.104797	193.852493	125.603149	75.708557	41.844276	20.743656	8.895849	3.093740	0.772012	0.132292	0.095521	0.146099	0.135549	0.100536	0.128298	0.279872	0.563874	0.943985	1.361538	1.758468	2.092273	2.340877	2.499405	2.573012	2.569597	2.495119	2.352684	2.145086	1.879567	1.572848	1.254411	0.966207	0.757811	0.677219	0.758916	1.012133	1.412761	1.902145	2.394513	2.792658	3.009177	2.988671	2.725538	2.272695	1.738445	1.271462	1.036710	1.187186	1.837414	3.043999	4.796905	7.022549	9.597220	12.367308	15.171465	17.860474	20.310963	22.431545	24.161661	25.465231	26.322166	26.720894	26.654310	26.120424	25.126884	23.697990	21.881306	19.751472	17.409136	14.974442	12.575671	10.334998	8.354086	6.702274	5.409602	4.465930	3.826157	3.420339	3.166751	2.985484	2.810301	2.597048	2.327603	2.009269	1.670189	1.351889	1.100469	0.957745	0.953714	1.101278	1.393775	1.805538	2.295236	2.811481	3.299826	3.710188	4.003597	4.157227	4.166965	4.047112	3.827245	3.546862	3.248865	2.973161	2.751738	2.606306	2.548932	2.585495	2.720904	2.964544	3.334109	3.856240	4.563072	5.484784	6.639324	8.021549	9.594321	11.284168	12.983312	14.558545	15.866098	16.770184	17.162165	16.976622	16.201954	14.883192	13.117046	11.040182	8.812938	6.601312	4.559898	2.817978	1.469973	0.570612	0.134325	0.137976	0.525928	1.216611	2.110044	3.096056	4.063036	4.906954	5.540257	5.899832	5.953092	5.701217	5.178680	4.448720	3.595013	2.710413	1.884314	1.190526	0.677612	0.363370	0.234458	0.251275	0.357252	0.490822	0.597796	0.641749	0.610406	0.516835	0.395316	0.292905	0.258564	0.332250	0.536247	0.870483	1.312634	1.822699	2.350823	2.846490	3.267056	3.583932	3.785390	3.875764	3.871732	3.796825	3.675573	3.528636	3.369767	3.205001	3.033813	2.851687	2.653193	2.434799	2.196782	1.943904	1.684916	1.431094	1.194307	0.985068	0.810934	0.675573	0.578537	0.515710	0.480243	0.463783	0.457715	0.454277	0.447368	0.433008	0.409428	0.376847	0.337018	0.292645	0.246785	0.202325	0.161588	0.126126	0.096685	0.073300	0.055483	0.042450	0.033317	0.027254	0.023573	0.021752	0.021420	0.022319	0.024256	0.027062	0.030558	0.034537	0.038743	0.042882	0.046630	0.049672	0.051738	0.052658	0.052395	0.051062	0.048908	0.046273	0.043522	0.040984	0.038889	0.037348	0.036350	0.035795	0.035541	0.035441	0.035383	0.035305	0.035186	0.035043	0.034906	0.034809	
987.318176	967.638672	910.662231	822.257141	711.200073	587.878479	462.829041	345.378662	242.610870	158.799347	95.348946	51.181885	23.431993	8.270971	1.695978	0.147341	0.884743	2.114217	2.910021	3.006201	2.539600	1.812911	1.121174	0.656871	0.485507	0.569345	0.813166	1.110072	1.373907	1.553956	1.634634	1.626129	1.552352	1.440646	1.315210	1.194154	1.089081	1.005895	0.946001	0.907568	0.886840	0.879464	0.881691	0.891185	0.907232	0.930401	0.961969	1.003678	1.058307	1.131244	1.232825	1.380669	1.601079	1.928602	2.403309	3.065985	3.952041	5.085489	6.474290	8.108118	9.958962	11.984304	14.131593	16.343189	18.560116	20.724068	22.777567	24.662937	26.321049	27.691174	28.712824	29.329868	29.496548	29.184168	28.387302	27.127596	25.454515	23.442417	21.184261	18.783066	16.342438	13.957640	11.708467	9.654709	7.834474	6.265091	4.946024	3.863017	2.992713	2.307096	1.777319	1.376711	1.082878	0.878943	0.753966	0.702653	0.724356	0.821420	0.996965	1.252239	1.583869	1.981396	2.425645	2.888427	3.333952	3.722084	4.013111	4.173347	4.180527	4.027847	3.725624	3.300085	2.789345	2.237465	1.687985	1.178532	0.737956	0.386686	0.140100	0.013671	0.027979	0.211409	0.598864	1.225827	2.118420	3.281599	4.688309	6.272977	7.931626	9.529977	10.918823	11.954239	12.519104	12.541632	12.007441	10.962881	9.508985	7.787575	5.962174	4.197411	2.640230	1.405723	0.568846	0.162252	0.179186	0.579836	1.299399	2.256412	3.360446	4.518824	5.642389	6.650578	7.475928	8.067971	8.396241	8.451970	8.248076	7.817190	7.207772	6.478703	5.692909	4.910831	4.184456	3.552691	3.038413	2.647632	2.370585	2.184682	2.058852	1.958734	1.852097	1.713793	1.529570	1.298177	1.031385	0.751791	0.488647	0.272304	0.128172	0.071292	0.102629	0.207949	0.359725	0.521888	0.656657	0.732123	0.729057	0.645405	0.497458	0.317275	0.146815	0.029923	0.003845	0.091976	0.299338	0.611610	0.997760	1.415584	1.818907	2.164906	2.420219	2.564836	2.593330	2.513633	2.343938	2.108590	1.833906	1.544582	1.261193	0.998901	0.767247	0.570762	0.410045	0.282979	0.185871	0.114348	0.063997	0.030735	0.010982	0.001698	0.000342	0.004796	0.013293	0.024351	0.036734	0.049422	0.061605	0.072659	0.082137	0.089743	0.095300	0.098718	0.099967	0.099048	0.095996	0.090873	0.083802	0.074986	0.064747	0.053548	0.042014	0.030919	0.021156	0.013674	0.009388	0.009071	0.013246	0.022084	0.035336	0.052303	0.071865	0.092566	0.112738	0.130667	0.144777	0.153795	
975.759766	957.375793	904.103394	821.291138	716.943115	600.540344	481.718384	369.041962	269.073608	185.869171	120.926300	73.530052	41.367310	21.251148	9.804189	3.987231	1.414972	0.457606	0.171584	0.127519	0.206179	0.419117	0.786607	1.280541	1.820590	2.301713	2.630162	2.750902	2.658289	2.390137	2.010920	1.591785	1.193815	0.858248	0.604070	0.431307	0.327178	0.272589	0.247327	0.233440	0.217082	0.189521	0.147848	0.095651	0.043437	0.008341	0.012597	0.080481	0.233853	0.486948	0.841509	1.283597	1.783235	2.297584	2.777474	3.176181	3.458522	3.608051	3.630255	3.550721	3.408384	3.245652	3.097830	2.985243	2.910218	2.860156	2.815866	2.762648	2.700458	2.649548	2.648976	2.747538	2.988980	3.395364	3.953487	4.608881	5.270106	5.823493	6.155491	6.177547	5.847428	5.181495	4.254509	3.186580	2.120062	1.191633	0.505991	0.117084	0.020832	0.160541	0.443081	0.761616	1.019335	1.148914	1.123722	0.959128	0.704583	0.429191	0.204624	0.089389	0.117600	0.294066	0.595846	0.979013	1.388513	1.768670	2.072265	2.266728	2.336926	2.284745	2.126222	1.887231	1.598670	1.291910	0.995045	0.730154	0.511775	0.346675	0.234927	0.172320	0.153861	0.177947	0.250475	0.387929	0.618430	0.979969	1.515474	2.265093	3.256779	4.496992	5.963552	7.602611	9.331088	11.044814	12.631499	13.986414	15.027868	15.709513	16.026892	16.016668	15.748648	15.312038	14.798722	14.286902	13.828356	13.441770	13.113213	12.803346	12.459469	12.029664	11.475943	10.783794	9.966240	9.062119	8.129174	7.233760	6.439456	5.796822	5.336088	5.063895	4.964129	5.002313	5.132254	5.303608	5.468944	5.589285	5.637537	5.599721	5.474208	5.269570	5.001613	4.690215	4.356425	4.020122	3.698393	3.404568	3.147875	2.933551	2.763275	2.635809	2.547734	2.494230	2.469785	2.468842	2.486245	2.517532	2.558987	2.607475	2.660120	2.713929	2.765358	2.810094	2.842994	2.858296	2.850080	2.812896	2.742490	2.636468	2.494787	2.320014	2.117261	1.893817	1.658560	1.421140	1.191140	0.977203	0.786304	0.623202	0.490151	0.386900	0.310965	0.258159	0.223275	0.200836	0.185780	0.173997	0.162622	0.150079	0.135898	0.120386	0.104237	0.088201	0.072858	0.058539	0.045379	0.033444	0.022869	0.013948	0.007131	0.002948	0.001857	0.004095	0.009562	0.017779	0.027941	0.039042	0.050037	0.060013	0.068313	0.074613	0.078913	0.081495	0.082828	0.083475	0.084009	0.084940	0.086672	0.089469	0.093444	0.098536	0.104517	0.110999	0.117472	0.123353	0.128064	0.131115	
962.556641	943.677307	888.994751	804.076843	697.258057	578.415649	457.591278	343.707642	243.586258	161.404892	98.629074	54.362770	25.990358	9.946580	2.456197	0.120463	0.282653	1.163264	1.803093	1.881006	1.480306	0.866753	0.319541	0.031744	0.075955	0.417585	0.953685	1.557387	2.114331	2.544666	2.810222	2.910376	2.871268	2.733137	2.539073	2.327149	2.126581	1.957377	1.832384	1.760169	1.747285	1.798911	1.917567	2.100431	2.336484	2.604840	2.875464	3.112609	3.280492	3.349836	3.303568	3.140164	2.873709	2.530823	2.145277	1.751834	1.380763	1.054163	0.784555	0.575530	0.423792	0.321711	0.259744	0.228222	0.218529	0.223779	0.239255	0.262789	0.295095	0.339996	0.404339	0.497523	0.630567	0.814818	1.060420	1.374748	1.760951	2.216738	2.733559	3.296258	3.883389	4.468255	5.020798	5.510237	5.908273	6.192444	6.349119	6.375613	6.280883	6.084666	5.814991	5.504424	5.185708	4.887414	4.630389	4.425611	4.273647	4.165816	4.086690	4.017399	3.939102	3.835998	3.697439	3.518871	3.301662	3.052004	2.779286	2.494307	2.207679	1.928636	1.664335	1.419618	1.197102	0.997485	0.819950	0.662616	0.523015	0.398678	0.287846	0.190374	0.108782	0.049413	0.023471	0.047718	0.144504	0.340813	0.666100	1.148843	1.812110	2.668545	3.715684	4.932560	6.278552	7.695162	9.110874	10.448719	11.635241	12.609430	13.329856	13.778378	13.959835	13.897620	13.626278	13.182927	12.599552	11.898099	11.089531	10.176938	9.161781	8.051337	6.865202	5.638784	4.422518	3.276704	2.262941	1.434063	0.824952	0.446350	0.283143	0.297461	0.435897	0.639176	0.852193	1.032360	1.154722	1.213187	1.218032	1.190692	1.157240	1.142079	1.163058	1.228754	1.338063	1.481758	1.645315	1.812158	1.966678	2.096423	2.193319	2.253884	2.278715	2.271490	2.237836	2.184237	2.117161	2.042426	1.964753	1.887520	1.812583	1.740234	1.669250	1.597080	1.520270	1.435024	1.337976	1.226969	1.101779	0.964531	0.819730	0.673800	0.534184	0.408148	0.301547	0.217811	0.157403	0.117896	0.094635	0.081861	0.073995	0.066789	0.058052	0.047812	0.037892	0.031060	0.030002	0.036399	0.050358	0.070300	0.093315	0.115844	0.134481	0.146673	0.151157	0.148056	0.138658	0.124970	0.109203	0.093323	0.078754	0.066278	0.056100	0.048021	0.041643	0.036531	0.032323	0.028752	0.025628	0.022800	0.020126	0.017473	0.014741	0.011900	0.009020	0.006277	0.003936	0.002296	0.001630	0.002120	0.003816	0.006612	0.010255	0.014382	0.018566	0.022371	0.025406	0.027358	
971.597534	952.405090	896.839844	810.624329	702.313721	582.021179	459.992004	345.277313	244.732376	162.475311	99.842651	55.778534	27.519762	11.402898	3.626162	0.838792	0.490717	0.938234	1.352134	1.503977	1.511826	1.612616	2.002455	2.757762	3.826841	5.067616	6.303881	7.377086	8.179886	8.667647	8.851532	8.781002	8.523680	8.148757	7.716782	7.275890	6.862658	6.504880	6.224141	6.036757	5.952803	5.973868	6.090533	6.280810	6.510432	6.735415	6.906734	6.976474	6.904388	6.663770	6.245603	5.660357	4.937204	4.120866	3.266688	2.434717	1.683557	1.064765	0.618310	0.369435	0.327063	0.483707	0.816654	1.290107	1.857971	2.466921	3.059649	3.578275	3.968129	4.182118	4.185800	3.962974	3.521084	2.895358	2.150296	1.377163	0.686677	0.196907	0.017528	0.232630	0.885001	1.964992	3.406540	5.091795	6.864223	8.548489	9.973965	10.998091	11.525625	11.520712	11.009847	10.075539	8.842028	7.455627	6.063122	4.791700	3.733475	2.936747	2.404820	2.102066	1.965578	1.920036	1.892924	1.827367	1.690497	1.476134	1.201907	0.901898	0.616876	0.384437	0.231226	0.168679	0.192715	0.286768	0.426809	0.586668	0.742242	0.873827	0.966638	1.010329	0.998605	0.929855	0.809120	0.650821	0.481017	0.337570	0.266992	0.317512	0.529242	0.923336	1.492901	2.198405	2.969461	3.713535	4.330366	4.729374	4.846469	4.656642	4.179585	3.477142	2.643164	1.788004	1.020781	0.432952	0.086006	0.005099	0.179037	0.565738	1.101447	1.711603	2.321366	2.864345	3.288711	3.560513	3.664488	3.602908	3.393028	3.063603	2.650932	2.194618	1.733434	1.301521	0.925336	0.621635	0.396768	0.247357	0.162229	0.125227	0.118415	0.125091	0.132120	0.131264	0.119403	0.097792	0.070671	0.043607	0.021962	0.009743	0.008973	0.019543	0.039459	0.065302	0.092800	0.117423	0.134978	0.142215	0.137400	0.120804	0.094975	0.064638	0.036164	0.016553	0.012111	0.027047	0.062353	0.115257	0.179468	0.246222	0.305936	0.350108	0.372998	0.372727	0.351499	0.314937	0.270722	0.226883	0.190168	0.164863	0.152295	0.151056	0.157793	0.168315	0.178689	0.186065	0.189081	0.187816	0.183393	0.177394	0.171286	0.165986	0.161682	0.157875	0.153614	0.147821	0.139601	0.128471	0.114471	0.098148	0.080437	0.062495	0.045509	0.030537	0.018370	0.009463	0.003904	0.001431	0.001494	0.003344	0.006143	0.009082	0.011487	0.012905	0.013137	0.012239	0.010472	0.008219	0.005895	0.003858	0.002352	0.001478	0.001208	0.001412	0.001911	0.002519	0.003072	0.003452	
